title,artist,listType,listHighestRank,Tickets Sold,rank_each_year,releaseYear,x,y,rank
Despicable Me 2,Universal,Adventure,19.72347592128677,45259130.0,3.0,2013.0,494.7903067695081,251.4495628040911,25
Homefront,Open Road,Action,16.819136196782363,2479519.0,112.0,2013.0,470.42667040587173,230.70316014867888,7
Disney Planes,Walt Disney,Adventure,18.31845508726336,11104868.0,38.0,2013.0,460.07303303626713,209.05131973686338,17
The Fifth Estate,Walt Disney,Drama,14.995448423385081,400267.0,176.0,2013.0,475.3271643841289,221.98621350612876,3
Riddick,Universal,Action,17.55377844962738,5169143.0,78.0,2013.0,489.6960041349685,213.7925836280111,13
Machete Kills,Open Road,Action,15.895971704670197,985013.0,145.0,2013.0,505.014098697694,223.24541277950854,5
Inside Llewyn Davis,CBS Films,Drama,15.864232291195611,954240.0,147.0,2013.0,513.7159992439026,228.17257493270523,5
No,Sony Pictures Cla...,Drama,14.666185281753565,287973.0,190.0,2013.0,517.5776554043271,235.1788301163719,3
After Earth,Sony Pictures,Action,17.91851909598672,7444292.0,59.0,2013.0,533.8569423444359,242.8589874534064,15
Closed Circuit,Focus Features,Thriller/Suspense,15.564883441281498,707379.0,162.0,2013.0,523.5469571718864,259.9967879465214,5
Emperor,Roadside Attractions,Drama,15.023355057595769,411594.0,174.0,2013.0,518.5583615259767,266.25089967254695,3
World War Z,Paramount Pictures,Action,19.125557419239133,24890493.0,13.0,2013.0,519.2193265748606,289.2414004327338,20
Argo,Warner Bros.,Thriller/Suspense,17.070470798326465,3188017.0,100.0,2013.0,490.50534758257385,285.1784691718687,9
Rise of the Guardians,Paramount Pictures,Adventure,15.63765227671585,760773.0,156.0,2013.0,479.11991888728284,277.0315670965739,5
Olympus Has Fallen,FilmDistrict,Thriller/Suspense,18.409898746560433,12168215.0,33.0,2013.0,463.1932962025208,292.20861192938713,17
One Direction: This is Us,Sony Pictures,Concert/Perfor...,17.178430413532357,3551460.0,95.0,2013.0,437.25857865312514,290.367301082988,9
Spring Breakers,A24,Thriller/Suspense,16.463406285046585,1737304.0,132.0,2013.0,425.1958916660577,283.26155814842906,5
Delivery Man,Walt Disney,Comedy,17.21224593299774,3673608.0,94.0,2013.0,411.9418238542188,278.7527127929997,9
Promised Land,Focus Features,Drama,14.979429510173025,393906.0,177.0,2013.0,410.5930387567125,266.82875460954637,3
Gangster Squad,Warner Bros.,Action,17.644171584695478,5658167.0,71.0,2013.0,397.2841394237926,257.94769619592216,13
You're Next,Lionsgate,Horror,16.732957237549215,2274785.0,118.0,2013.0,404.8023249674551,239.4145667750428,7
The Mortal Instruments: Cit...,Sony Pictures,Adventure,17.25481973687763,3833385.0,93.0,2013.0,411.31551280745236,224.8002455742168,9
Fruitvale Station,Weinstein Co.,Drama,16.594267591993106,1980196.0,127.0,2013.0,425.4669096786914,217.33445917272596,7
47 Ronin,Universal,Action,17.302508806466413,4020624.0,88.0,2013.0,432.0137680306193,198.43634694637404,13
Home Run,Samuel Goldwyn Films,Drama,14.866316448406517,351777.0,182.0,2013.0,447.28781307114383,193.67152290974593,3
The Hobbit: The Desolation ...,Warner Bros.,Adventure,19.24894566010423,28159201.0,10.0,2013.0,456.05425662923835,170.25893084174237,22
The Great Gatsby,Warner Bros.,Drama,18.79114313570481,17815549.0,17.0,2013.0,496.5203546927062,181.50592633021847,20
Warm Bodies,Lionsgate,Romantic Comedy,18.01091633708977,8164903.0,52.0,2013.0,518.6542337839902,208.6184953042648,15
Pulling Strings,Lionsgate,Romantic Comedy,15.580748246860868,718691.0,161.0,2013.0,532.6609352726305,222.89478030450636,5
Jack the Giant Slayer,Warner Bros.,Adventure,17.992779870781543,8018155.0,53.0,2013.0,552.3190571031176,219.21262793154207,15
Chennai Express,UTV Communications,Romantic Comedy,15.484718138610814,652885.0,167.0,2013.0,553.5150641749229,239.17683508044212,5
American Hustle,Sony Pictures,Black Comedy,18.29175327413515,10812272.0,41.0,2013.0,560.9540173712182,259.88098865752244,17
The Grandmaster,Weinstein Co.,Action,15.701816127283294,811188.0,154.0,2013.0,539.0730886049404,262.1668049942116,5
Django Unchained,Weinstein Co.,Western,17.850199095794633,6952682.0,62.0,2013.0,554.1670855388202,291.15298181917404,15
RED 2,Lionsgate,Action,17.790744203285797,6551360.0,66.0,2013.0,539.8487370751778,317.5155480310152,15
Walking with Dinosaurs,20th Century Fox,Adventure,17.260539321395086,3855373.0,92.0,2013.0,515.8545897291802,318.0455415579144,9
The Lone Ranger,Walt Disney,Western,18.307535729776788,10984269.0,39.0,2013.0,490.44399739218875,312.5408347461731,17
Paranoia,Relativity,Thriller/Suspense,15.815456138310884,908813.0,149.0,2013.0,468.46793973744315,313.56693900759024,5
Baggage Claim,Fox Searchlight,Romantic Comedy,16.886791255009364,2653076.0,109.0,2013.0,454.8547675571564,316.8352020309509,9
Trance,Fox Searchlight,Thriller/Suspense,14.65819479192548,285681.0,191.0,2013.0,449.03907040984745,306.3386470393938,3
The Hobbit: An Unexpected J...,Warner Bros.,Adventure,17.483387878161523,4817795.0,80.0,2013.0,433.38729320179016,312.0240124897155,13
The Spectacular Now,A24,Drama,15.740192838835673,842923.0,153.0,2013.0,424.5878346244129,296.321479931398,5
Jackass Presents: Bad Grandpa,Paramount Pictures,Comedy,18.436804494826394,12500054.0,31.0,2013.0,403.7696244738334,303.43499707317176,17
Silver Linings Playbook,Weinstein Co.,Drama,18.394502966300138,11982311.0,34.0,2013.0,378.1646187454003,281.0657395609764,17
Mud,Roadside Attractions,Drama,16.88774478580867,2655607.0,108.0,2013.0,375.4554874416696,255.20726691506889,9
The Wolverine,20th Century Fox,Action,18.702522183063724,16304655.0,21.0,2013.0,380.96459055005994,226.73535473936275,20
The Last Stand,Lionsgate,Action,16.304600030871104,1482201.0,135.0,2013.0,402.4546199093487,213.96121531093516,5
Cloudy with a Chance of Mea...,Sony Pictures,Adventure,18.582920649026445,14466695.0,24.0,2013.0,400.3775165880005,189.0476519007675,20
Admission,Focus Features,Romantic Comedy,16.706288733261697,2214922.0,120.0,2013.0,425.62684543067866,179.48358409494872,7
Grown Ups 2,Sony Pictures,Comedy,18.710873599249233,16441392.0,20.0,2013.0,417.755308969036,153.01971368663118,20
Space Station,IMAX Films,Documentary,14.706215138160884,299735.0,186.0,2013.0,440.62631014967525,150.5871625576318,3
Iron Man 3,Walt Disney,Action,19.82920681896304,50306552.0,1.0,2013.0,451.68697433728545,123.4622766303311,25
Philomena,Weinstein Co.,Drama,16.790341461825673,2409140.0,114.0,2013.0,473.37014483495943,146.99608459183196,7
The Way Way Back,Fox Searchlight,Comedy,16.88368860155057,2644857.0,110.0,2013.0,487.8337268064152,153.83748770486213,9
Parental Guidance,20th Century Fox,Adventure,17.03148610107842,3066125.0,103.0,2013.0,505.832568145535,154.04171906678278,9
Life of Pi,20th Century Fox,Drama,17.34032677310109,4175588.0,85.0,2013.0,525.0014381266014,164.83775647172774,13
The Secret Life of Walter M...,20th Century Fox,Adventure,17.632584306447605,5592983.0,72.0,2013.0,537.3106452185223,187.73935948916312,13
Stand Up Guys,Roadside Attractions,Drama,15.012468112868302,407137.0,175.0,2013.0,535.9642609399535,203.68261039274057,3
Evil Dead,Sony Pictures,Horror,17.808926546725633,6671569.0,65.0,2013.0,564.982091325255,192.01616558275526,15
Insidious Chapter 2,FilmDistrict,Horror,18.24139194768763,10281235.0,42.0,2013.0,584.2756141353887,217.5457558179089,17
Blackfish,Magnolia Pictures,Documentary,14.54478810454686,255053.0,198.0,2013.0,567.6441653783936,228.6540820754262,3
Getaway,Warner Bros.,Thriller/Suspense,16.167070369525113,1291751.0,139.0,2013.0,563.7354059567181,235.63416801927121,5
Amour,Sony Pictures Cla...,Drama,15.67612842297116,790615.0,155.0,2013.0,572.1936391160936,240.96879938625818,5
Jurassic Park,Universal,Adventure,17.630712813250984,5582525.0,73.0,2013.0,588.6307257294158,248.3051597690464,13
Carrie,Sony Pictures,Horror,17.378447437112644,4337837.0,84.0,2013.0,587.2781078562211,274.2699517938078,13
Much Ado About Nothing,Roadside Attractions,Romantic Comedy,15.28081247578914,532453.0,170.0,2013.0,573.428188339349,285.76689614333685,5
Oldboy,FilmDistrict,Action,14.601081027994981,269822.0,194.0,2013.0,571.9948023096147,293.6374364354491,3
Dark Skies,Weinstein Co.,Horror,16.673053005220776,2142517.0,123.0,2013.0,572.2845694432649,303.6332373042267,7
Mama,Universal,Horror,18.08699912991938,8810354.0,46.0,2013.0,570.2361817125799,327.54566310557067,17
The Heat,20th Century Fox,Comedy,18.888065866650205,19628731.0,15.0,2013.0,542.8174324110461,352.38941859341185,20
Elysium,Sony Pictures,Action,18.348648798440244,11445278.0,36.0,2013.0,507.15096565841117,342.5454788646654,17
Hubble 3D,Warner Bros.,Documentary,15.494839578350138,659527.0,166.0,2013.0,486.7814681098575,334.23382622397685,5
The Call,Sony Pictures,Thriller/Suspense,17.764296990659403,6380366.0,68.0,2013.0,467.05085569716096,337.50536008746417,15
Gravity,Warner Bros.,Thriller/Suspense,19.359209046045528,31441779.0,7.0,2013.0,431.2793480382797,346.9604772105145,22
Hotel Transylvania,Sony Pictures,Adventure,14.576637363516943,263307.0,196.0,2013.0,422.35148882628107,323.6089605597543,3
The Guilt Trip,Paramount Pictures,Comedy,15.61098528373842,740754.0,158.0,2013.0,414.4039792033367,322.69403389973945,5
Lee Daniels' The Butler,Weinstein Co.,Drama,18.571629119013338,14304263.0,25.0,2013.0,390.27159460146123,337.88500708136405,20
The Bling Ring,A24,Drama,15.581222380290825,719032.0,160.0,2013.0,384.2674973520926,313.61669819466726,5
Filly Brown,Lionsgate,Drama,14.862954807557953,350597.0,183.0,2013.0,383.8899562827997,305.6256117390596,3
Black Nativity,20th Century Fox,Musical,15.763178589609664,862523.0,151.0,2013.0,376.33669169362497,302.9896690147351,5
Blue Jasmine,Sony Pictures Cla...,Comedy,17.30424965929285,4027630.0,87.0,2013.0,358.34663543202817,303.58789614934295,13
Pain & Gain,Paramount Pictures,Action,17.725036267743747,6134722.0,70.0,2013.0,346.28262268719766,278.3201381068777,15
Tyler Perry's Temptation,Lionsgate,Drama,17.766280202651966,6393032.0,67.0,2013.0,352.29147074420746,248.92806868283463,15
Jobs,Open Road,Drama,16.59627886103606,1984183.0,126.0,2013.0,353.96580914555705,226.99187505409026,7
The Conjuring,Warner Bros.,Horror,18.73840796395287,16900386.0,18.0,2013.0,351.0809973992176,200.14643109821233,20
White House Down,Sony Pictures,Thriller/Suspense,18.10739068808614,8991855.0,45.0,2013.0,369.79205697801166,168.2262768153957,17
Tyler Perry's A Madea Chris...,Lionsgate,Comedy,17.73206880362568,6178016.0,69.0,2013.0,385.1963033033611,140.17794005280035,15
Runner Runner,20th Century Fox,Thriller/Suspense,16.77647776919352,2375971.0,116.0,2013.0,404.44653771976436,129.52765954412246,7
Dallas Buyers Club,Focus Features,Drama,16.60672738223108,2005023.0,125.0,2013.0,418.0002127692736,126.0208244107993,7
42,Warner Bros.,Drama,18.36960019535388,11687603.0,35.0,2013.0,415.49484820022974,102.15195036160756,17
Enough Said,Fox Searchlight,Comedy,16.677578230021833,2152234.0,122.0,2013.0,438.22001486780067,94.43399726955508,7
Zero Dark Thirty,Sony Pictures,Thriller/Suspense,18.329821004232,11231805.0,37.0,2013.0,458.78836380783696,82.06698381112835,17
A Haunted House,Open Road,Comedy,17.505431544494968,4925176.0,79.0,2013.0,482.2046593987595,100.82003958341625,13
The Incredible Burt Wonders...,Warner Bros.,Comedy,16.93070805150889,2772187.0,106.0,2013.0,485.67458971091,122.54467038876756,9
Renoir,Samuel Goldwyn Films,Drama,14.644519476284128,281801.0,192.0,2013.0,478.34000725665567,132.0422437747301,3
The Gatekeepers,Sony Pictures Cla...,Documentary,14.694536710207847,296254.0,188.0,2013.0,477.7676426527911,138.01488127923704,3
Hansel & Gretel: Witch Hunters,Paramount Pictures,Action,17.83555309074322,6851595.0,63.0,2013.0,508.4268620622903,130.1823469234617,15
I'm in Love with a Church Girl,High Top Releasing,Drama,14.685853681775631,293693.0,189.0,2013.0,515.3875083321116,146.78202774889996,3
G.I. Joe: Retaliation,Paramount Pictures,Action,18.623809815131168,15070487.0,22.0,2013.0,542.752691688013,137.01882412344247,20
The Twilight Saga: Breaking...,Lionsgate,Drama,14.97596429644071,392543.0,178.0,2013.0,540.2133733247683,159.87821742794836,3
Addicted,Lionsgate,Drama,16.671450163671086,2128613.0,122.0,2014.0,620.8131998652889,246.75133733623326,7
Get on Up,Universal,Drama,17.235527567597174,3741730.0,90.0,2014.0,621.8942809463699,226.7805771179509,13
Sin City: A Dame to Kill For,Weinstein Co.,Action,16.437116784709893,1683941.0,134.0,2014.0,631.7602690199353,241.83588446560296,5
Deliver Us from Evil,Sony Pictures,Horror,17.235762640236338,3742609.0,89.0,2014.0,636.4568077704732,259.21237789105265,13
Million Dollar Arm,Walt Disney,Drama,17.41139602033816,4461194.0,84.0,2014.0,616.0020340230336,275.26236950915194,13
Draft Day,Lionsgate,Drama,17.177351433253666,3530261.0,94.0,2014.0,595.7587468494962,283.87685291848607,9
The Wolf of Wall Street,Paramount Pictures,Black Comedy,17.800323454401582,6582035.0,60.0,2014.0,572.6464454135438,290.3438091061895,15
Hercules,Paramount Pictures,Adventure,18.10169531400706,8897015.0,43.0,2014.0,545.3112617136802,273.7068703224256,17
Bang Bang,FIP,Action,14.763740944919606,315928.0,192.0,2014.0,551.80759893009,254.79133166314625,3
Son of God,20th Century Fox,Drama,17.904843650389058,7307229.0,52.0,2014.0,539.055522958704,242.0876094361766,15
The Best of Me,Relativity,Drama,17.101662116882423,3272920.0,97.0,2014.0,553.1449871139466,222.65858476126982,9
The November Man,Relativity,Thriller/Suspense,17.035110880320776,3062193.0,101.0,2014.0,567.2310178079032,211.4521696659366,9
300: Rise of an Empire,Warner Bros.,Action,18.48440691334659,13045293.0,26.0,2014.0,592.6779750875362,197.54345422530244,20
The Drop,Fox Searchlight,Drama,16.18803105145855,1312654.0,140.0,2014.0,605.3000297912438,219.12316078161626,5
Begin Again,Weinstein Co.,Drama,16.5987073155143,1979269.0,125.0,2014.0,617.8982610501747,207.1838471614196,7
Maleficent,Walt Disney,Adventure,19.30199622242214,29548020.0,6.0,2014.0,646.3907367592603,201.78210411244294,22
The Imitation Game,Weinstein Co.,Drama,17.232321740667327,3729753.0,91.0,2014.0,643.1084940841782,232.60785443618803,9
Unbroken,Universal,Drama,17.946930023119368,7621327.0,49.0,2014.0,664.203826362,247.80610947051,17
Snowpiercer,RADiUS-TWC,Thriller/Suspense,15.333497215357237,558510.0,166.0,2014.0,652.8486981585097,266.6491735388164,5
Before I Go to Sleep,Clarius Entertain...,Thriller/Suspense,14.991841933712406,396873.0,179.0,2014.0,646.571974697093,271.6092887178118,3
22 Jump Street,Sony Pictures,Comedy,19.071543074081564,23466259.0,13.0,2014.0,642.9420936528315,294.3210469853813,20
Vampire Academy,Weinstein Co.,Comedy,15.868605429229008,953730.0,151.0,2014.0,617.9693232420166,293.15454023069583,5
Cantinflas,Lionsgate,Drama,15.669136857540332,781263.0,153.0,2014.0,608.1168232434889,291.4433290283569,5
The Legend of Hercules,Lionsgate,Adventure,16.75194590916869,2307042.0,115.0,2014.0,599.2214476681846,299.4976628539617,7
Non-Stop,Universal,Action,18.334492591656648,11229150.0,32.0,2014.0,585.9080530350299,319.4664766229838,17
The Good Lie,Warner Bros.,Drama,14.815034839817294,332556.0,188.0,2014.0,569.4777717163324,308.0627116399414,3
Godzilla,Warner Bros.,Action,19.11720256898903,24562554.0,12.0,2014.0,547.4315607241736,314.61744892599734,20
X-Men: Days of Future Past,20th Century Fox,Action,19.270496292301722,28631766.0,7.0,2014.0,511.41979812924626,293.00372747857887,22
About Last Night,Sony Pictures,Romantic Comedy,17.699909179356972,5953204.0,69.0,2014.0,512.4864924938275,256.01910684874724,15
Horrible Bosses 2,Warner Bros.,Black Comedy,17.7869992833532,6494916.0,61.0,2014.0,513.7059770542224,226.04390280595615,15
Gone Girl,20th Century Fox,Thriller/Suspense,18.92868789756026,20342421.0,17.0,2014.0,536.1325320700961,199.17292161583225,20
Wild,Fox Searchlight,Drama,16.79829167619167,2416480.0,113.0,2014.0,562.9496418320543,196.03562596271234,7
A Million Ways to Die in Th...,Universal,Western,17.570200341312397,5229004.0,78.0,2014.0,567.2544043785146,176.50439406560474,13
The Railway Man,Weinstein Co.,Drama,15.305813070709835,543260.0,167.0,2014.0,585.0406454178652,173.73859767213742,5
Sabotage,Open Road,Action,16.16769672434722,1286232.0,143.0,2014.0,594.9811921043033,172.6497764862926,5
Dolphin Tale 2,Warner Bros.,Drama,17.553764124764136,5143761.0,79.0,2014.0,612.9444208556898,171.49981438893386,13
P.K.,UTV Communications,Comedy,16.107653622241568,1211275.0,146.0,2014.0,616.2428568932976,189.19502051109617,5
And So It Goes,Clarius Entertain...,Comedy,16.534223773194316,1855667.0,128.0,2014.0,632.3300782843444,176.41878644200057,7
Planes: Fire and Rescue,Walt Disney,Adventure,17.895717858358008,7240848.0,53.0,2014.0,651.1919555221102,165.09493607794815,15
Let's Be Cops,20th Century Fox,Comedy,18.22698402259162,10084550.0,40.0,2014.0,679.1626586096877,180.63970268239058,17
America: Imagine a World Wi...,Lionsgate,Documentary,16.485824415691084,1767992.0,131.0,2014.0,673.3905969093776,201.86900563203574,5
Meet the Mormons,Purdie Distribution,Documentary,15.612018402460295,737889.0,155.0,2014.0,671.5071255976602,211.6900308238341,5
Boyhood,IFC Films,Drama,17.005977360940097,2974267.0,104.0,2014.0,676.359028900284,224.82239673184887,9
Obvious Child,A24,Romantic Comedy,14.954181670011613,382205.0,181.0,2014.0,680.4282912744063,236.11137825059325,3
Walking with Dinosaurs,20th Century Fox,Adventure,15.369844979052349,579184.0,165.0,2014.0,685.5026499365766,242.29610816932512,5
Teenage Mutant Ninja Turtles,Paramount Pictures,Adventure,19.068855422289207,23403274.0,14.0,2014.0,697.3073556044485,264.3335518526318,20
Gravity,Warner Bros.,Thriller/Suspense,16.73171454983832,2260836.0,117.0,2014.0,671.0922338176928,270.7963213600154,7
Mr. Peabody & Sherman,20th Century Fox,Adventure,18.529592815363138,13648277.0,25.0,2014.0,682.3080475356631,301.4148241805559,20
Beyond the Lights,Relativity,Drama,16.494111968773403,1782706.0,130.0,2014.0,659.4083339870258,315.7187788571605,7
Oculus,Relativity,Horror,17.136771331879654,3389870.0,95.0,2014.0,645.2792545534443,323.22671561498834,9
Need for Speed,Walt Disney,Action,17.58984513080924,5332742.0,75.0,2014.0,623.401214412069,320.9134150352172,13
Island of Lemurs: Madagascar,Warner Bros.,Documentary,15.99705777404843,1084455.0,147.0,2014.0,619.616281503107,303.3158503493109,5
Guardians of the Galaxy,Walt Disney,Action,19.623818974118148,40765637.0,1.0,2014.0,607.5611436187904,355.4545811600591,25
The Lunchbox,Sony Pictures Cla...,Drama,15.258067098092297,517931.0,169.0,2014.0,581.2864755107756,340.9755682167101,5
Big Hero 6,Walt Disney,Adventure,19.16834942363541,25851534.0,9.0,2014.0,558.3249924024649,355.1801552739519,22
Tyler Perry's A Madea Chris...,Lionsgate,Comedy,14.655385364099901,283485.0,197.0,2014.0,541.3732517500748,336.80521340046283,3
Bears,Walt Disney,Documentary,16.693595699126615,2176278.0,120.0,2014.0,531.38448763057,336.331302686409,7
Magic in the Moonlight,Sony Pictures Cla...,Romantic Comedy,16.17016709251082,1289413.0,142.0,2014.0,525.1981679572764,326.0488200630432,5
Anchorman 2: The Legend Con...,Paramount Pictures,Comedy,16.74077932560699,2281424.0,116.0,2014.0,513.9404024432793,321.8939776313913,7
Earth to Echo,Relativity,Adventure,17.47740008893953,4765586.0,81.0,2014.0,493.99401016921456,323.35734199105525,13
The Grand Seduction,Entertainment One,Comedy,15.042018722855476,417295.0,177.0,2014.0,491.13408301724314,307.6150163469385,3
Winter's Tale,Warner Bros.,Drama,16.349225705086987,1542255.0,137.0,2014.0,485.83276449719386,301.62368745019256,5
My Old Lady,Cohen Media Group,Comedy,15.202206838303812,489792.0,170.0,2014.0,484.4503472775843,291.71970226083937,5
Big Eyes,Weinstein Co.,Drama,16.11046914293616,1214690.0,145.0,2014.0,486.76744320635083,281.99185221795256,5
Dallas Buyers Club,Focus Features,Drama,16.21317325826521,1346076.0,138.0,2014.0,492.46620647707834,273.7745474783066,5
A Most Wanted Man,Roadside Attractions,Thriller/Suspense,16.66261839550542,2109896.0,124.0,2014.0,491.26899608327136,261.8344181962192,7
Cesar Chavez,Lionsgate,Drama,15.533174337014465,681945.0,159.0,2014.0,493.4054971263279,250.02614299223544,5
The Theory of Everything,Focus Features,Drama,17.025238669795435,3032111.0,102.0,2014.0,491.91689514431874,236.10550851893794,9
Endless Love,Universal,Drama,16.969879861182914,2868818.0,107.0,2014.0,491.0495558315071,218.12641725946514,9
Think Like a Man Too,Sony Pictures,Romantic Comedy,17.990339068960274,7959447.0,47.0,2014.0,499.56090216066525,193.55902049739188,17
No Good Deed,Sony Pictures,Thriller/Suspense,17.77715446811563,6431289.0,62.0,2014.0,519.3855022287494,168.43960107455257,15
Bad Words,Focus Features,Black Comedy,15.867017280527852,952217.0,152.0,2014.0,538.5117925195084,174.28639675369325,5
The Interview,Sony Pictures,Comedy,15.083240390641825,434856.0,175.0,2014.0,545.5060877557534,178.16967296692363,3
A Walk Among the Tombstones,Universal,Action,17.074287057067508,3184539.0,99.0,2014.0,548.6996904776074,164.6839629374485,9
Sex Tape,Sony Pictures,Comedy,17.467297331057555,4717683.0,82.0,2014.0,565.5665832302259,150.5592353693973,13
The Nut Job,Open Road,Adventure,17.97831621919629,7864325.0,48.0,2014.0,595.3759026028041,147.1821836162204,17
Thor: The Dark World,Walt Disney,Action,14.884672065223047,356540.0,182.0,2014.0,613.5588763317845,155.51161735274815,3
Paranormal Activity: The Ma...,Paramount Pictures,Horror,16.463015038303947,1728122.0,132.0,2014.0,621.5567993816122,155.69389979577502,5
Exodus: Gods and Kings,20th Century Fox,Drama,17.8359814282792,6820971.0,58.0,2014.0,634.3154415369493,140.29204762299867,15
The Secret Life of Walter M...,20th Century Fox,Adventure,16.362286858120477,1562531.0,136.0,2014.0,653.690744304175,145.25164868340016,5
Heaven is for Real,Sony Pictures,Drama,18.330603913256862,11185568.0,33.0,2014.0,675.6776505956728,144.49273384700896,17
Dawn of the Planet of the Apes,20th Century Fox,Adventure,19.15566822758038,25525775.0,10.0,2014.0,711.7762487568584,159.2538723802403,22
Kick,UTV Communications,Action,14.720819206912095,302655.0,193.0,2014.0,699.1616760017046,180.83795341708156,3
The Gambler,Paramount Pictures,Drama,17.133553333905706,3378979.0,96.0,2014.0,702.3471496568679,192.40742866846006,9
Philomena,Weinstein Co.,Drama,16.712729266349342,2218319.0,119.0,2014.0,689.6970878485391,202.2041595642977,7
Inside Llewyn Davis,CBS Films,Drama,15.518480889103254,671998.0,160.0,2014.0,681.4796368400827,210.9490723096381,5
Rosewater,Open Road,Drama,14.956205166608752,382979.0,180.0,2014.0,685.9365689387464,217.5925470230618,3
Jerusalem,National Geograph...,Documentary,15.656712676859492,771617.0,154.0,2014.0,690.3479814982982,224.26633449566157,5
Annabelle,Warner Bros.,Horror,18.249581734143913,10315032.0,38.0,2014.0,711.5383333896896,230.17979259722958,17
The Homesman,Roadside Attractions,Western,14.636521789563483,278188.0,199.0,2014.0,715.1718148971353,249.84696860536684,3
Noah,Paramount Pictures,Drama,18.432609749600154,12386786.0,30.0,2014.0,736.7648333257175,257.76792531165614,20
Moms' Night Out,Sony Pictures,Adventure,16.160168734540182,1276585.0,144.0,2014.0,719.4982044179488,275.8472927276198,5
Kill the Messenger,Focus Features,Thriller/Suspense,14.71194382903892,299981.0,194.0,2014.0,713.2809700679495,280.88177353870526,3
Legends of Oz: Dorothy's Re...,Clarius Entertain...,Adventure,15.951137116275563,1035782.0,149.0,2014.0,708.0300035115835,286.9172809924266,5
God's Not Dead,Pure Flix Enterta...,Drama,17.922371989643345,7436442.0,51.0,2014.0,717.152032919381,304.71583653728123,15
Chef,Open Road,Comedy,17.263082617427564,3846267.0,87.0,2014.0,701.7359464608851,328.0898451430848,13
The Lego Movie,Warner Bros.,Adventure,19.367635368201846,31552597.0,4.0,2014.0,669.0744921320224,347.5122394631375,25
Blended,Warner Bros.,Romantic Comedy,17.650452520656387,5665941.0,73.0,2014.0,641.129901189129,373.26296444389016,13
Nebraska,Paramount Pictures,Drama,16.181222175698004,1303747.0,141.0,2014.0,624.5206670893781,380.20078417487707,5
Her,Warner Bros.,Drama,17.05686194445865,3129528.0,100.0,2014.0,613.5672539027058,388.91988616774495,9
Blackhat,Universal,Thriller/Suspense,15.89569932040513,949701.0,143.0,2015.0,763.7109888158948,245.7036265882301,5
San Andreas,Warner Bros.,Adventure,18.860166091803617,18409351.0,20.0,2015.0,772.996703101609,222.4920882892702,20
The Last Witch Hunter,Lionsgate,Action,17.12487258229436,3246460.0,90.0,2015.0,779.1798599005509,254.90764893535032,13
What We Do in the Shadows,Unison/Paladin,Comedy,15.059441495789955,411533.0,181.0,2015.0,763.2263420652274,253.68893293971516,3
The Hunger Games: Mockingja...,Lionsgate,Thriller/Suspense,19.429315059633062,32524957.0,8.0,2015.0,762.1793450546865,285.5014799307576,22
Exodus: Gods and Kings,20th Century Fox,Drama,16.044144758774586,1101681.0,138.0,2015.0,735.7480881110524,279.9888892168011,5
The Visit,Universal,Horror,17.993063657482725,7735007.0,44.0,2015.0,716.8009940395128,291.1695701551083,17
Woman in Gold,Weinstein Co.,Drama,17.321301951595345,3951102.0,77.0,2015.0,694.2348071883158,271.40173742117247,13
Hubble 3D,Warner Bros.,Documentary,15.223774804023114,485036.0,174.0,2015.0,697.2582901085069,255.69000451129546,3
It Follows,RADiUS-TWC,Horror,16.50159302561862,1740697.0,118.0,2015.0,691.7474364982285,247.34551576206223,7
Jurassic World,Universal,Action,20.295970102792015,77374926.0,2.0,2015.0,681.8468056014015,216.91563722394127,25
The Hateful Eight,Weinstein Co.,Western,17.1843863460559,3445534.0,86.0,2015.0,717.6396030940424,204.15336283217238,13
Into the Woods,Walt Disney,Musical,17.429955136497384,4404592.0,71.0,2015.0,743.6112272715252,205.36775057238845,13
The Martian,20th Century Fox,Thriller/Suspense,19.233144685632485,26731359.0,9.0,2015.0,768.4764442693206,180.73604369583296,22
Inherent Vice,Warner Bros.,Comedy,15.709826164253782,788611.0,154.0,2015.0,786.0932021498634,201.19697822430288,5
Birdman or (The Unexpected ...,Fox Searchlight,Black Comedy,16.709628235579,2143245.0,110.0,2015.0,798.2231393235245,208.18730183362425,9
Phoenix,IFC Films,Drama,14.968250487130012,375665.0,184.0,2015.0,795.8559556944972,219.95150353482205,3
Insidious Chapter 3,Focus Features,Horror,17.770948506912966,6194372.0,55.0,2015.0,805.6697438919267,235.0408892484949,15
Do You Believe?,Pure Flix Enterta...,Drama,16.37935160917358,1540403.0,123.0,2015.0,799.1471102925916,256.05172576037194,7
Room,A24,Drama,15.420332231945823,590388.0,165.0,2015.0,793.0460166168172,266.38500481202954,5
Woodlawn,Pure Flix Enterta...,Drama,16.48139056446612,1705883.0,120.0,2015.0,790.2039772189482,278.0435987264328,7
Dragon Ball Z: Resurrection...,FUNimation,Action,15.895996928620164,949983.0,142.0,2015.0,788.808320228792,289.96216162494653,5
Chappie,Sony Pictures,Action,17.267694673695832,3744872.0,83.0,2015.0,789.0228772566788,307.9608828373489,13
The Interview,Sony Pictures,Comedy,14.752543475611276,302775.0,194.0,2015.0,773.0230153154856,308.02734984237395,3
Paul Blart: Mall Cop 2,Sony Pictures,Adventure,18.079479659935906,8433167.0,40.0,2015.0,761.6780075604097,324.49825749912645,17
Little Boy,Open Road,Drama,15.685150552880351,769390.0,155.0,2015.0,747.1795192914344,307.9515406672474,5
